enwiki_page_id,skill_name,page_namespace,depth,enwiki_page_id_of_parent,page_namespace_of_parent
66115813,Kirsten_Morris,0,3,17063851,14
48662306,A._Stephen_Morse,0,3,17063851,14
17097365,Kumpati_S._Narendra,0,3,17063851,14
17089133,Nathaniel_B._Nichols,0,3,17063851,14
64683244,Dorothée_Normand-Cyrot,0,3,17063851,14
158571,Harry_Nyquist,0,3,17063851,14
6782528,Bernt_Øksendal,0,3,17063851,14
18193125,Reza_Olfati-Saber,0,3,17063851,14
51012845,Bozenna_Pasik-Duncan,0,3,17063851,14
16730681,Arthur_Pollen,0,3,17063851,14
582075,Lev_Pontryagin,0,3,17063851,14
3719568,Vasile_M._Popov,0,3,17063851,14
66124572,Maria_Prandini,0,3,17063851,14
7697741,John_R._Ragazzini,0,3,17063851,14
58009999,Mythily_Ramaswamy,0,3,17063851,14
17132187,W._Harmon_Ray,0,3,17063851,14
32791926,Howard_Harry_Rosenbrock,0,3,17063851,14
2233179,Edward_Routh,0,3,17063851,14
1904228,Antonio_Ruberti,0,3,17063851,14
65662229,Karen_Rudie,0,3,17063851,14
18364946,Daniela_L._Rus,0,3,17063851,14
17170770,Shankar_Sastry,0,3,17063851,14
48635545,Arjan_van_der_Schaft,0,3,17063851,14
20624916,Jan_H._van_Schuppen,0,3,17063851,14
10948495,Homayoun_Seraji,0,3,17063851,14
24416039,William_Sethares,0,3,17063851,14
19649237,Jeff_S._Shamma,0,3,17063851,14
5693,Claude_Shannon,0,3,17063851,14
48433246,Rahmat_Shoureshi,0,3,17063851,14
31389801,Dragoslav_D._Šiljak,0,3,17063851,14
41546828,Malcolm_C._Smith,0,3,17063851,14
56332137,Song_Jian,0,3,17063851,14
5612520,Eduardo_D._Sontag,0,3,17063851,14
18079073,Mark_W._Spong,0,3,17063851,14
64587441,Sivaguru_S._Sritharan,0,3,17063851,14
64689113,Anna_Stefanopoulou,0,3,17063851,14
39374409,Peter_Stoica,0,3,17063851,14
23188556,Jakob_Stoustrup,0,3,17063851,14
64655502,Jing_Sun,0,3,17063851,14
65931176,Dawn_Tilbury,0,3,17063851,14
25801354,Masayoshi_Tomizuka,0,3,17063851,14
7095073,Claire_J._Tomlin,0,3,17063851,14
9809495,James_Truchard,0,3,17063851,14
17133315,John_G._Truxal,0,3,17063851,14
25004404,Paul_Tseng,0,3,17063851,14
60914866,Vadim_Utkin,0,3,17063851,14
31405424,Pravin_Varaiya,0,3,17063851,14
24511708,Mathukumalli_Vidyasagar,0,3,17063851,14
65714559,Maria_Cristina_Villalobos,0,3,17063851,14
17453,Kevin_Warwick,0,3,17063851,14
2600214,Peter_Whittle_(mathematician),0,3,17063851,14
63185,Norbert_Wiener,0,3,17063851,14
40331164,Jan_Camiel_Willems,0,3,17063851,14
62644472,Walter_Murray_Wonham,0,3,17063851,14
25085241,Vladimir_Yakubovich,0,3,17063851,14
31327578,Dante_C._Youla,0,3,17063851,14
17132682,John_Zaborszky,0,3,17063851,14
201155,Lotfi_A._Zadeh,0,3,17063851,14
46713170,Vladimir_Zakalyukin,0,3,17063851,14
17511413,George_Zames,0,3,17063851,14
47354704,John_G._Ziegler,0,3,17063851,14
54465526,Fellows_of_the_International_Federation_of_Automatic_Control,14,3,17063851,14
27949870,Variational_analysts,14,3,17063851,14
31398769,ADMAR,0,3,15954937,14
30438137,ARTAS,0,3,15954937,14
5299615,ASTERIX_(ATC_standard),0,3,15954937,14
30608525,CIMACT,0,3,15954937,14
12613071,CINDACTA,0,3,15954937,14
7895973,ERAM,0,3,15954937,14
16597664,Gander_Automated_Air_Traffic_System,0,3,15954937,14
31421610,GIADS,0,3,15954937,14
24795002,Next_Generation_Data_Communications,0,3,15954937,14
30422140,Phoenix_(ATC),0,3,15954937,14
30518128,RMCDE,0,3,15954937,14
63145189,Santa_Maria_Oceanic_Control,0,3,15954937,14
12416046,SASS-C,0,3,15954937,14
22101998,TopSky,0,3,15954937,14
30975914,Traffic_information_service_–_broadcast,0,3,15954937,14
703058,Aircraft_flight_control_system,0,3,14509391,14
44339868,Contraves_Cora,0,3,14509391,14
22685146,Control_loading_system,0,3,14509391,14
12861561,Director_(military),0,3,14509391,14
1504755,Electronic_flight_instrument_system,0,3,14509391,14
37752399,Embedded_instrumentation,0,3,14509391,14
1493317,Fire-control_system,0,3,14509391,14
319341,Guidance_system,0,3,14509391,14
16068922,"Guidance,_navigation,_and_control",0,3,14509391,14
7394916,Gun_data_computer,0,3,14509391,14
25918754,Gyro_rate_unit,0,3,14509391,14
362070,Ignition_system,0,3,14509391,14
1127218,Intelligent_flight_control_system,0,3,14509391,14
42421874,Laser_ignition,0,3,14509391,14
22837466,Weight-shift_control,0,3,14509391,14
46225339,Advanced_driver_assistance_systems,14,3,14509391,14
16305327,Power_control,14,3,14509391,14
173354,Automation,0,3,885076,14
27481085,Automation,10,3,885076,14
1057575,Jobless_recovery,0,3,885076,14
32040137,Technological_unemployment,0,3,885076,14
52328611,Advanced_automation_functions,0,3,885076,14
33155780,Agent-assisted_automation,0,3,885076,14
7221088,Air_conditioning,0,3,885076,14
51954801,Appium,0,3,885076,14
10429990,Computer_appliance,0,3,885076,14
66026469,Artificial_intelligence_in_hiring,0,3,885076,14
33413026,Artificial_muscle,0,3,885076,14
2420747,Auto-defrost,0,3,885076,14
925999,Automat,0,3,885076,14
995064,Automated_attendant,0,3,885076,14
52503265,Automated_convenience_store,0,3,885076,14
27658553,Automated_dispensing_cabinet,0,3,885076,14
37650848,Automated_parking_system,0,3,885076,14
46628,Automated_teller_machine,0,3,885076,14
51645890,Automated_threat,0,3,885076,14
13830206,Automatic_box-opening_technology,0,3,885076,14
435397,Automatic_meter_reading,0,3,885076,14
11790206,Automatic_scorer,0,3,885076,14
41145357,Automation_bias,0,3,885076,14
44455145,Automation_engineering,0,3,885076,14
65834550,Automation_in_construction,0,3,885076,14
35533594,Automation_integrator,0,3,885076,14
47510139,Automation_of_the_London_Underground,0,3,885076,14
189749,Automaton,0,3,885076,14
60910297,Autonomous_cargo_ship,0,3,885076,14
53810462,Autonomous_things,0,3,885076,14
1155664,Business_process_automation,0,3,885076,14
52986378,CAN_FD,0,3,885076,14
66618624,Caper_AI,0,3,885076,14
65996898,Anwar_Chitayat,0,3,885076,14
275473,Control_system,0,3,885076,14
870723,Customer_support,0,3,885076,14
28914158,DC_injection_braking,0,3,885076,14
28345193,Dematic,0,3,885076,14
36114320,Device_Description_Language,0,3,885076,14
32473002,Distribution_management_system,0,3,885076,14
1347818,Door_closer,0,3,885076,14
66021138,Boaz_Eidelberg,0,3,885076,14
15514189,Electric_gates,0,3,885076,14
570111,Electronic_control_unit,0,3,885076,14
2526997,EnOcean,0,3,885076,14
52242724,ESA_Automation,0,3,885076,14
574759,Feed_forward_(control),0,3,885076,14
21070916,Filling_carousel,0,3,885076,14
18136664,Flexlink,0,3,885076,14
43382658,Fully_probabilistic_design,0,3,885076,14
66038122,High_performance_positioning_system,0,3,885076,14
51388622,Hilscher_netx_network_controller,0,3,885076,14
44019830,Hospi,0,3,885076,14
25806810,Iconics,0,3,885076,14
30406566,IEC_60870-5,0,3,885076,14
14882652,IEC_60870-6,0,3,885076,14
23838445,Industrial_safety_system,0,3,885076,14
16332700,Institute_of_Automation,0,3,885076,14
22994574,Interroll,0,3,885076,14
2239104,Islands_of_automation,0,3,885076,14
3548103,Jaquet-Droz_automata,0,3,885076,14
44495,Linear_motor,0,3,885076,14
475255,Logistics_automation,0,3,885076,14
4709175,LPA512,0,3,885076,14
51457325,Machine_tending,0,3,885076,14
2473135,Manual_override,0,3,885076,14
24287539,Manufacturing_Automation_Protocol,0,3,885076,14
22148935,Manumation,0,3,885076,14
17998965,MIDAC_(CRC),0,3,885076,14
21209062,Mix_automation,0,3,885076,14
43580395,MonsterMind,0,3,885076,14
22888247,Moore_Industries,0,3,885076,14
1949447,Motion_control,0,3,885076,14
2769817,Motor_drive,0,3,885076,14
8145633,Motor_soft_starter,0,3,885076,14
791347,Nesting_(process),0,3,885076,14
34907046,Network_Test_Automation_Forum,0,3,885076,14
15680284,New-construction_building_commissioning,0,3,885076,14
5649998,Office_automation,0,3,885076,14
1850284,OPC_Data_Access,0,3,885076,14
847122,OPC_Foundation,0,3,885076,14
2784419,OPC_Historical_Data_Access,0,3,885076,14
7852866,OPC_Unified_Architecture,0,3,885076,14
26703670,OPC_Xi,0,3,885076,14
847046,Open_Platform_Communications,0,3,885076,14
3755082,Opto_22,0,3,885076,14
17054905,Orchestra_Control_Engine,0,3,885076,14
7985458,Outline_of_automation,0,3,885076,14
44079782,Packaging_machinery,0,3,885076,14
25798453,Pharmacy_automation,0,3,885076,14
9766774,Photoelectric_sensor,0,3,885076,14
29129698,Plant_floor_communication,0,3,885076,14
3231876,Pneumatic_artificial_muscles,0,3,885076,14
1779482,Pneumatic_motor,0,3,885076,14
58492716,Post-work_society,0,3,885076,14
57551585,Pyxis_Corporation,0,3,885076,14
23693706,Remote_dispensing,0,3,885076,14
46530282,Robotaxi,0,3,885076,14
2688402,Runbook,0,3,885076,14
62437,SCADA,0,3,885076,14
23278343,SECS-II,0,3,885076,14
245926,Self-driving_car,0,3,885076,14
60466278,Semi-automation,0,3,885076,14
34076303,Sensor-based_sorting,0,3,885076,14
7886192,Sliding_door_operator,0,3,885076,14
3382377,Smart_environment,0,3,885076,14
32977591,Standardization_in_Lab_Automation,0,3,885076,14
46260684,Straight-Through_Quality,0,3,885076,14
3657519,Swing-door_operator,0,3,885076,14
19985034,SY_control_cable,0,3,885076,14
67768433,Tecla_house,0,3,885076,14
1086547,Test_automation,0,3,885076,14
31039666,Test_automation_management_tools,0,3,885076,14
39674524,Test_Studio,0,3,885076,14
66098601,The_Ebony_Horse,0,3,885076,14
47532691,Tillie_the_All-Time_Teller,0,3,885076,14
33050661,Train_communication_network,0,3,885076,14
48259106,Transfer_function_matrix,0,3,885076,14
8622325,Triangulation_sensor,0,3,885076,14
6810510,The_Triple_Revolution,0,3,885076,14
28182720,Twist_(software),0,3,885076,14
29072679,Universal_gateway,0,3,885076,14
39794191,Valid_Time_Event_Code,0,3,885076,14
1845708,Variable-frequency_drive,0,3,885076,14
14023865,Variable-speed_air_compressor,0,3,885076,14
5071866,Vehicular_automation,0,3,885076,14
44426201,Virtual_metrology,0,3,885076,14
60187127,The_War_on_Normal_People,0,3,885076,14
38801237,Automata_(mechanical),14,3,885076,14
41632446,Automated_teller_machines,14,3,885076,14
1013341,Avionics,14,3,885076,14
22863047,Building_automation,14,3,885076,14
47246428,Digital_labor,14,3,885076,14
18540201,"Heating,_ventilation,_and_air_conditioning",14,3,885076,14
3461527,Home_automation,14,3,885076,14
30944101,Industrial_automation,14,3,885076,14
14236835,Industrial_computing,14,3,885076,14
16709133,Library_automation,14,3,885076,14
7810523,Machinery,14,3,885076,14
3880886,Military_robots,14,3,885076,14
37314723,Motion_control,14,3,885076,14
33710294,Music_sequencers,14,3,885076,14
57837649,Robotic_restaurants,14,3,885076,14
853492,Robotics,14,3,885076,14
42864368,Automation_software,14,3,885076,14
14849175,Train_protection_systems,14,3,885076,14
2386176,Unmanned_vehicles,14,3,885076,14
49132151,Works_about_automation,14,3,885076,14
26984165,Antiroll_tanks,0,3,3481064,14
770475,Brodie_knob,0,3,3481064,14
489032,Cam_timer,0,3,3481064,14
42243800,Car_hydraulics,0,3,3481064,14
84130,Centrifugal_governor,0,3,3481064,14
35505687,Cineston_controller,0,3,3481064,14
52514426,Compact_controller,0,3,3481064,14
2475896,Control_knob,0,3,3481064,14
5235575,Control_panel_(engineering),0,3,3481064,14
8726320,Control_valve,0,3,3481064,14
33611958,Dashpot_timer,0,3,3481064,14
19714020,Digital_test_controller,0,3,3481064,14
19826297,Electrohydraulic_servo_valve,0,3,3481064,14
12281095,Engine_order_telegraph,0,3,3481064,14
12702799,Flow_computer,0,3,3481064,14
36255036,Flow_control_(fluid),0,3,3481064,14
2378012,Gas_flow_computer,0,3,3481064,14
24271197,IQAN,0,3,3481064,14
4813099,Mass_flow_controller,0,3,3481064,14
51813998,Nozzle_and_flapper,0,3,3481064,14
1825388,Orifice_plate,0,3,3481064,14
2931020,Pendulum-and-hydrostat_control,0,3,3481064,14
66256,PID_controller,0,3,3481064,14
38063436,Pressuretrol,0,3,3481064,14
2051812,Proportional_control,0,3,3481064,14
33143394,Restrictive_flow_orifice,0,3,3481064,14
3998079,Servo_drive,0,3,3481064,14
325496,Servomechanism,0,3,3481064,14
2821366,Servomotor,0,3,3481064,14
1456863,Setpoint_(control_system),0,3,3481064,14
1326899,Ship's_wheel,0,3,3481064,14
24231653,Shuttle_valve,0,3,3481064,14
11270253,Solar_dial,0,3,3481064,14
36570729,Stack_light,0,3,3481064,14
14646055,Steering_engine,0,3,3481064,14
772013,Steering_wheel,0,3,3481064,14
34828378,Subsea_valves,0,3,3481064,14
724926,Tiller,0,3,3481064,14
530016,Timer,0,3,3481064,14
37560200,Whipstaff,0,3,3481064,14
18075735,Ziegler–Nichols_method,0,3,3481064,14
810503,Aircraft_controls,14,3,3481064,14
37314723,Motion_control,14,3,3481064,14
36074506,Steam_engine_governors,14,3,3481064,14
29436647,Chain-linked_model,0,3,1028771,14
7039,Control_theory,0,3,1028771,14
3868817,Lead–lag_compensator,0,3,1028771,14
780738,Rise_time,0,3,1028771,14
3523316,Distributed_parameter_system,0,3,1028771,14
30864591,Networked_control_system,0,3,1028771,14
1396948,Particle_filter,0,3,1028771,14
23847917,4D-RCS_Reference_Model_Architecture,0,3,1028771,14
35718464,Active_disturbance_rejection_control,0,3,1028771,14
2020708,Adaptive_control,0,3,1028771,14
3319001,Advanced_process_control,0,3,1028771,14
12630111,Affect_control_theory,0,3,1028771,14
17076143,American_Automatic_Control_Council,0,3,1028771,14
5814962,Angle_condition,0,3,1028771,14
30871845,Anticausal_system,0,3,1028771,14
14559354,Artstein's_theorem,0,3,1028771,14
997021,Asymptotic_gain_model,0,3,1028771,14
41555646,State-transition_equation,0,3,1028771,14
58536963,Bartels–Stewart_algorithm,0,3,1028771,14
1236458,Bellman_equation,0,3,1028771,14
66574331,Bellman_filter,0,3,1028771,14
5343488,Bicycle_and_motorcycle_dynamics,0,3,1028771,14
4628,Bilinear_transform,0,3,1028771,14
26516454,Bode's_ideal_transfer_function,0,3,1028771,14
20156881,Bode's_sensitivity_integral,0,3,1028771,14
34366555,Class_kappa_function,0,3,1028771,14
34366633,Class_kappa-ell_function,0,3,1028771,14
5465213,Coefficient_diagram_method,0,3,1028771,14
2544439,Coherent_control,0,3,1028771,14
62643682,Compensator_(control_theory),0,3,1028771,14
18470361,Concurrent_estimation,0,3,1028771,14
26270834,Consensus_dynamics,0,3,1028771,14
11523713,Control_(management),0,3,1028771,14
61525719,Control_(optimal_control_theory),0,3,1028771,14
7423263,Control_reconfiguration,0,3,1028771,14
275473,Control_system,0,3,1028771,14
5347320,Controllability_Gramian,0,3,1028771,14
20405001,Controlled_invariant_subspace,0,3,1028771,14
22408665,Covariance_intersection,0,3,1028771,14
39251785,Cross_Gramian,0,3,1028771,14
2458875,Data_assimilation,0,3,1028771,14
56275884,Data-driven_control_system,0,3,1028771,14
5409095,Dead-beat_control,0,3,1028771,14
1649909,Deadband,0,3,1028771,14
446216,Decision_theory,0,3,1028771,14
3941333,Delay_differential_equation,0,3,1028771,14
16187387,Derivation_of_the_Routh_array,0,3,1028771,14
17507367,Differential_game,0,3,1028771,14
564685,Digital_control,0,3,1028771,14
17509328,Discrete_event_dynamic_system,0,3,1028771,14
330017,Discretization,0,3,1028771,14
35314108,Double_integrator,0,3,1028771,14
6547678,Dual_control_theory,0,3,1028771,14
11042797,Dynamic_simulation,0,3,1028771,14
37463545,Energy-shaping_control,0,3,1028771,14
31741941,Epistemic_feedback,0,3,1028771,14
45311707,Error_signal,0,3,1028771,14
21477359,Falling_cat_problem,0,3,1028771,14
21017316,Fault_detection_and_isolation,0,3,1028771,14
574759,Feed_forward_(control),0,3,1028771,14
11545,Feedback,0,3,1028771,14
12433418,Filtering_problem_(stochastic_processes),0,3,1028771,14
5569055,First-order_hold,0,3,1028771,14
8953682,Flatness_(systems_theory),0,3,1028771,14
1548510,Fractional-order_control,0,3,1028771,14
302033,Frequency_response,0,3,1028771,14
5425217,Full_state_feedback,0,3,1028771,14
6574091,Gain_scheduling,0,3,1028771,14
39756603,Generalized_filtering,0,3,1028771,14
41576767,Glycolytic_oscillation,0,3,1028771,14
20041584,H_square,0,3,1028771,14
13297359,H-infinity_loop-shaping,0,3,1028771,14
314366,H-infinity_methods_in_control_theory,0,3,1028771,14
57506816,Hall_circles,0,3,1028771,14
12540984,Hankel_singular_value,0,3,1028771,14
32573740,Hautus_lemma,0,3,1028771,14
161005,Head-related_transfer_function,0,3,1028771,14
15291723,Hierarchical_control_system,0,3,1028771,14
28857054,Higher-order_sinusoidal_input_describing_function,0,3,1028771,14
564719,Hybrid_system,0,3,1028771,14
545825,Impulse_response,0,3,1028771,14
62556833,Impulse_vector,0,3,1028771,14
28426979,Inerter_(mechanical_networks),0,3,1028771,14
3424660,Input_shaping,0,3,1028771,14
26730418,Integral_sliding_mode,0,3,1028771,14
5686380,Integral_windup,0,3,1028771,14
741104,Intelligent_control,0,3,1028771,14
39800443,Intermittent_control,0,3,1028771,14
22732293,Internal_model_(motor_control),0,3,1028771,14
26460150,Iso-damping,0,3,1028771,14
2954049,Iterative_learning_control,0,3,1028771,14
25140222,Joint_spectral_radius,0,3,1028771,14
20047065,Kalman_decomposition,0,3,1028771,14
180855,Kalman_filter,0,3,1028771,14
6078504,Kharitonov's_theorem,0,3,1028771,14
13823014,Krener's_theorem,0,3,1028771,14
3274742,Learning_automaton,0,3,1028771,14
38364055,Linear_parameter-varying_control,0,3,1028771,14
5347179,Linear–quadratic–Gaussian_control,0,3,1028771,14
13595409,Loop_performance,0,3,1028771,14
984752,Lyapunov_equation,0,3,1028771,14
53802271,Machine_learning_control,0,3,1028771,14
5814978,Magnitude_condition,0,3,1028771,14
4966850,Mason's_gain_formula,0,3,1028771,14
49968788,Masreliez's_theorem,0,3,1028771,14
30782834,Matched_Z-transform_method,0,3,1028771,14
2795798,Microgrid,0,3,1028771,14
20542082,Internal_environment,0,3,1028771,14
1554398,Minimal_realization,0,3,1028771,14
4450467,Minimum_energy_control,0,3,1028771,14
548131,Minimum_phase,0,3,1028771,14
31159552,Minor_loop_feedback,0,3,1028771,14
1100516,Model_predictive_control,0,3,1028771,14
1949447,Motion_control,0,3,1028771,14
37052063,Moving_horizon_estimation,0,3,1028771,14
49884670,Multiple_models,0,3,1028771,14
213328,Negative_feedback,0,3,1028771,14
35845237,Noncommutative_signal-flow_graph,0,3,1028771,14
11179042,Norator,0,3,1028771,14
11178898,Nullator,0,3,1028771,14
15165446,Nullor,0,3,1028771,14
5347359,Observability_Gramian,0,3,1028771,14
7374187,Obstacle_avoidance,0,3,1028771,14
33374391,Online_model,0,3,1028771,14
17295260,Optimal_projection_equations,0,3,1028771,14
14958673,Optogenetics,0,3,1028771,14
14421547,Orbit_(control_theory),0,3,1028771,14
11397250,Ordinal_optimization,0,3,1028771,14
32366841,Parallel_parking_problem,0,3,1028771,14
27960249,Parasitic_oscillation,0,3,1028771,14
1678822,Perceptual_control_theory,0,3,1028771,14
18409252,Pfaffian_constraint,0,3,1028771,14
27999806,PLL_multibit,0,3,1028771,14
36764607,Positive_systems,0,3,1028771,14
658183,Process_control,0,3,1028771,14
7338650,Process_variable,0,3,1028771,14
1276320,Proper_transfer_function,0,3,1028771,14
2051812,Proportional_control,0,3,1028771,14
35188921,Bellman_pseudospectral_method,0,3,1028771,14
31062931,Chebyshev_pseudospectral_method,0,3,1028771,14
36732828,Flat_pseudospectral_method,0,3,1028771,14
31051559,Legendre_pseudospectral_method,0,3,1028771,14
30979854,Pseudospectral_knotting_method,0,3,1028771,14
34771387,Ross–Fahroo_lemma,0,3,1028771,14
34421644,Ross–Fahroo_pseudospectral_method,0,3,1028771,14
36231779,Ross'_π_lemma,0,3,1028771,14
18814533,Pulse-swallowing_counter,0,3,1028771,14
2033005,Quantitative_feedback_theory,0,3,1028771,14
34252228,Reed_receiver,0,3,1028771,14
33692814,Servo_(radio_control),0,3,1028771,14
23854465,Real-time_Control_System,0,3,1028771,14
15743436,Recursive_economics,0,3,1028771,14
32830599,Repetitive_control,0,3,1028771,14
15197395,Return_ratio,0,3,1028771,14
3282143,Robust_control,0,3,1028771,14
43654412,Rosenbrock_system_matrix,0,3,1028771,14
48706354,S-procedure,0,3,1028771,14
2211723,Sampled_data_system,0,3,1028771,14
24686102,Scenario_optimization,0,3,1028771,14
35575382,Schmidt–Kalman_filter,0,3,1028771,14
39483851,Self-organized_criticality_control,0,3,1028771,14
11462382,Self-tuning,0,3,1028771,14
33150172,Sense_and_respond,0,3,1028771,14
27380463,Sensitivity_(control_systems),0,3,1028771,14
10064136,Separation_principle,0,3,1028771,14
58383744,Separation_principle_in_stochastic_control,0,3,1028771,14
33365207,Servo_bandwidth,0,3,1028771,14
325496,Servomechanism,0,3,1028771,14
1456863,Setpoint_(control_system),0,3,1028771,14
18399611,Shift-invariant_system,0,3,1028771,14
5975433,Singular_control,0,3,1028771,14
19330002,Smith_predictor,0,3,1028771,14
19798519,Space_vector_modulation,0,3,1028771,14
1326107,Steady_state,0,3,1028771,14
17058216,Stochastic_control,0,3,1028771,14
54150730,Subspace_identification_method,0,3,1028771,14
4521831,Supervisory_control,0,3,1028771,14
3754843,Supervisory_control_theory,0,3,1028771,14
53543792,Switching_Kalman_filter,0,3,1028771,14
10105237,Sylvester_equation,0,3,1028771,14
91182,System_analysis,0,3,1028771,14
24952021,Tensor_product_model_transformation,0,3,1028771,14
26730591,Terminal_sliding_mode,0,3,1028771,14
1291319,Time-invariant_system,0,3,1028771,14
1291342,Time-variant_system,0,3,1028771,14
38847195,TP_model_transformation_in_control_theory,0,3,1028771,14
48259106,Transfer_function_matrix,0,3,1028771,14
4622312,Transient_response,0,3,1028771,14
11271178,Transient_state,0,3,1028771,14
4539079,Underactuation,0,3,1028771,14
5685961,Unicycle_cart,0,3,1028771,14
33452725,Unscented_transform,0,3,1028771,14
9399072,Vector_measure,0,3,1028771,14
9017838,Virtual_fixture,0,3,1028771,14
57481189,Viscous_damping,0,3,1028771,14
27961272,Weighted_product_model,0,3,1028771,14
27914444,Weighted_sum_model,0,3,1028771,14
30832164,Weighting_pattern,0,3,1028771,14
28487427,Witsenhausen's_counterexample,0,3,1028771,14
31422551,Youla–Kucera_parametrization,0,3,1028771,14
5501977,Zero-order_hold,0,3,1028771,14
17063851,Control_theorists,14,3,1028771,14
29293916,Resonance,14,3,1028771,14
14509247,Classical_control_theory,14,3,1028771,14
9935559,Control_engineering,14,3,1028771,14
18301121,Control_theory_publications,14,3,1028771,14
54039168,Feedback,14,3,1028771,14
1866651,Filter_theory,14,3,1028771,14
37314723,Motion_control,14,3,1028771,14
18207750,Nonlinear_control,14,3,1028771,14
18207755,Optimal_control,14,3,1028771,14
17132336,Richard_E._Bellman_Control_Heritage_Award_recipients,14,3,1028771,14
33783207,Servomechanisms,14,3,1028771,14
5494183,Stability_theory,14,3,1028771,14
26028180,Stochastic_control,14,3,1028771,14
57533282,Transfer_functions,14,3,1028771,14
27949934,Variational_analysis,14,3,1028771,14
466096,Active_filter,0,3,5536289,14
6993227,Analog_delay_line,0,3,5536289,14
11438514,Analog_device,0,3,5536289,14
40386444,Analog_front-end,0,3,5536289,14
344731,Analog_multiplier,0,3,5536289,14
18237495,Analog_passthrough,0,3,5536289,14
993,Analog_signal,0,3,5536289,14
20149010,Analog_signal_to_discrete_time_interval_converter,0,3,5536289,14
1665281,Analogue_electronics,0,3,5536289,14
23431648,Analogue_filter,0,3,5536289,14
67331224,Anderson's_bridge,0,3,5536289,14
23619112,Antimetric_electrical_network,0,3,5536289,14
997021,Asymptotic_gain_model,0,3,5536289,14
96692,Audio_crossover,0,3,5536289,14
234062,Automatic_gain_control,0,3,5536289,14
40769,Balancing_network,0,3,5536289,14
516067,Bandgap_voltage_reference,0,3,5536289,14
19539839,Bartlett's_bisection_theorem,0,3,5536289,14
52909236,Biryukov_equation,0,3,5536289,14
63933490,Blackmer_RMS_detector,0,3,5536289,14
16637935,Bridged_T_delay_equaliser,0,3,5536289,14
515999,Brokaw_bandgap_reference,0,3,5536289,14
8561045,Bucket-brigade_device,0,3,5536289,14
2256924,Capacitor-input_filter,0,3,5536289,14
25412598,Carey_Foster_bridge,0,3,5536289,14
57688582,CMOS_amplifier,0,3,5536289,14
26914142,Commensurate_line_circuit,0,3,5536289,14
42327977,Comparator_applications,0,3,5536289,14
17253501,Composite_image_filter,0,3,5536289,14
16915857,Constant_k_filter,0,3,5536289,14
3389593,Current_divider,0,3,5536289,14
4377184,Current_limiting,0,3,5536289,14
554291,Current_mirror,0,3,5536289,14
749012,Current_source,0,3,5536289,14
638310,Damping_factor,0,3,5536289,14
37152030,Decade_box,0,3,5536289,14
6354035,Differentiator,0,3,5536289,14
7195699,Driven_right_leg_circuit,0,3,5536289,14
3808503,Driver_circuit,0,3,5536289,14
16627059,Dual_impedance,0,3,5536289,14
14790437,Dual_loop,0,3,5536289,14
2634195,Electrical_ballast,0,3,5536289,14
9924,Electronic_mixer,0,3,5536289,14
19216160,Equivalent_impedance_transforms,0,3,5536289,14
6680502,Field-programmable_analog_array,0,3,5536289,14
4894414,Flash_ADC,0,3,5536289,14
11054805,Flyback_diode,0,3,5536289,14
47805407,Frequency_dependent_negative_resistor,0,3,5536289,14
13246370,Gilbert_cell,0,3,5536289,14
2955951,Grid-leak_detector,0,3,5536289,14
440789,Gyrator,0,3,5536289,14
33923047,Hybrid_LC_Filter,0,3,5536289,14
17689707,Image_filter_end_terminations,0,3,5536289,14
16511286,Image_impedance,0,3,5536289,14
638234,Impedance_bridging,0,3,5536289,14
545825,Impulse_response,0,3,5536289,14
22269055,Integrating_ADC,0,3,5536289,14
43759333,Iterative_impedance,0,3,5536289,14
5378527,L_pad,0,3,5536289,14
17605257,Lambda_diode,0,3,5536289,14
55717769,Lattice_and_bridged-T_equalizers,0,3,5536289,14
16637905,Lattice_phase_equaliser,0,3,5536289,14
602264,LC_circuit,0,3,5536289,14
5536529,LED_circuit,0,3,5536289,14
6769882,Linear_circuit,0,3,5536289,14
35251399,Logarithmic_resistor_ladder,0,3,5536289,14
231350,Low-noise_block_downconverter,0,3,5536289,14
17104784,M-derived_filter,0,3,5536289,14
25154546,Mechanical_filter,0,3,5536289,14
3427765,Miller_effect,0,3,5536289,14
28211376,Miller_theorem,0,3,5536289,14
17721090,Mm'-type_filter,0,3,5536289,14
21008,Multivibrator,0,3,5536289,14
213328,Negative_feedback,0,3,5536289,14
59441761,Network_synthesis,0,3,5536289,14
18213479,Network_synthesis_filters,0,3,5536289,14
11179042,Norator,0,3,5536289,14
11178898,Nullator,0,3,5536289,14
15165446,Nullor,0,3,5536289,14
33042691,Op_amp_integrator,0,3,5536289,14
3192875,Pearson–Anson_effect,0,3,5536289,14
359281,Phase_detector,0,3,5536289,14
12670611,Phase_splitter,0,3,5536289,14
11663522,Π_pad,0,3,5536289,14
19215181,Plate_detector_(radio),0,3,5536289,14
14758305,Pole_splitting,0,3,5536289,14
2679339,Precision_rectifier,0,3,5536289,14
41586,Propagation_constant,0,3,5536289,14
17720463,Prototype_filter,0,3,5536289,14
19202623,Quarter-wave_impedance_transformer,0,3,5536289,14
32451837,Ramp_generator,0,3,5536289,14
12234732,Randles_circuit,0,3,5536289,14
299801,RC_circuit,0,3,5536289,14
540772,RC_time_constant,0,3,5536289,14
4030816,Resistor_ladder,0,3,5536289,14
11909413,RF_and_microwave_filter,0,3,5536289,14
1585348,RL_circuit,0,3,5536289,14
27174683,RLC_circuit,0,3,5536289,14
